date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:46:03	12591/12591	---M--	200	added ('OK')	image/jpeg	etag:%22312f-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/ashwagandha.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/ashwagandha.jpg	(from https://shreethemes.in/doctris/layouts/admin/shop.html)
22:46:04	26566/26566	---M--	200	added ('OK')	image/jpeg	etag:%2267c6-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/beby-products.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/beby-products.jpg	(from https://shreethemes.in/doctris/layouts/admin/shop.html)
22:46:04	13135/13135	---M--	200	added ('OK')	image/jpeg	etag:%22334f-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/kidney-tray.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/kidney-tray.jpg	(from https://shreethemes.in/doctris/layouts/admin/shop.html)
22:46:04	15604/15604	---M--	200	added ('OK')	image/jpeg	etag:%223cf4-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/herbal-care.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/herbal-care.jpg	(from https://shreethemes.in/doctris/layouts/admin/shop.html)
22:46:04	12363/12363	---M--	200	added ('OK')	image/jpeg	etag:%22304b-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/medical-equptment.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/medical-equptment.jpg	(from https://shreethemes.in/doctris/layouts/admin/shop.html)
22:46:05	14920/14920	---M--	200	added ('OK')	image/jpeg	etag:%223a48-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/01.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/01.jpg	(from https://shreethemes.in/doctris/layouts/admin/product-detail.html)
22:46:05	9046/9046	---M--	200	added ('OK')	image/jpeg	etag:%222356-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/02.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/02.jpg	(from https://shreethemes.in/doctris/layouts/admin/product-detail.html)
22:46:05	13956/13956	---M--	200	added ('OK')	image/jpeg	etag:%223684-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/03.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/03.jpg	(from https://shreethemes.in/doctris/layouts/admin/product-detail.html)
22:46:05	11021/11021	---M--	200	added ('OK')	image/jpeg	etag:%222b0d-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/04.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/04.jpg	(from https://shreethemes.in/doctris/layouts/admin/product-detail.html)
22:46:06	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:05%20GMT	https://shreethemes.in/doctris/layouts/admin/pharmacy-product-detail.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/pharmacy-product-detail.html	(from https://shreethemes.in/doctris/layouts/admin/product-detail.html)
22:46:06	18895/18895	---M--	200	added ('OK')	image/jpeg	etag:%2249cf-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/diabend.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/diabend.jpg	(from https://shreethemes.in/doctris/layouts/admin/shopcart.html)
22:46:06	29024/29024	---M--	200	added ('OK')	image/jpeg	etag:%227160-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/facewash.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/facewash.jpg	(from https://shreethemes.in/doctris/layouts/admin/shopcart.html)
22:46:07	51315/51315	---M--	200	added ('OK')	image/jpeg	etag:%22c873-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/01.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/01.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:07	66990/66990	---M--	200	added ('OK')	image/jpeg	etag:%22105ae-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/02.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/02.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:07	92160/92160	---M--	200	added ('OK')	image/jpeg	etag:%2216800-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/03.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/03.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:07	60018/60018	---M--	200	added ('OK')	image/jpeg	etag:%22ea72-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/04.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/04.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:07	68220/68220	---M--	200	added ('OK')	image/jpeg	etag:%2210a7c-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/05.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/05.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:08	112470/112470	---M--	200	added ('OK')	image/jpeg	etag:%221b756-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/06.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/06.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:08	75835/75835	---M--	200	added ('OK')	image/jpeg	etag:%221283b-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/07.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/07.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:08	85408/85408	---M--	200	added ('OK')	image/jpeg	etag:%2214da0-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/08.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/08.jpg	(from https://shreethemes.in/doctris/layouts/admin/blogs.html)
22:46:09	63238/63238	---M--	200	added ('OK')	image/jpeg	etag:%22f706-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/blog/single.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/blog/single.jpg	(from https://shreethemes.in/doctris/layouts/admin/blog-detail.html)
22:46:09	33668/33668	---M--	200	added ('OK')	image/jpeg	etag:%228384-5e47287cdb93d%22	https://shreethemes.in/doctris/layouts/assets/images/ab02.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/ab02.jpg	(from https://shreethemes.in/doctris/layouts/admin/ui-modals.html)
22:46:10	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:09%20GMT	https://shreethemes.in/doctris/layouts/admin/auth-re-password.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/auth-re-password.ad.delayed	(from https://shreethemes.in/doctris/layouts/admin/ui-modals.html)
22:46:10	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:09%20GMT	https://shreethemes.in/doctris/layouts/admin/auth-signup.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/auth-signup.html	(from https://shreethemes.in/doctris/layouts/admin/ui-modals.html)
22:46:11	24860/24860	---M--	200	added ('OK')	image/png	etag:%22611c-5e47287cdb93d%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/cart.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/pharmacy/cart.png	(from https://shreethemes.in/doctris/layouts/admin/ui-modals.html)
22:46:11	283272/283272	---M--	200	added ('OK')	image/png	etag:%2245288-5e47287cdb93d%22	https://shreethemes.in/doctris/layouts/assets/images/subscribe.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/subscribe.png	(from https://shreethemes.in/doctris/layouts/admin/ui-modals.html)
22:46:11	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:10%20GMT	https://shreethemes.in/doctris/layouts/admin/assets/images/icon/Email.svg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/assets/images/icon/Email.svg	(from https://shreethemes.in/doctris/layouts/admin/ui-icons.html)
22:46:11	940726/940726	---M--	200	added ('OK')	image/png	etag:%22e5ab6-5c7137e807301%22	https://shreethemes.in/doctris/layouts/assets/images/bg/bg-lines-one.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/bg/bg-lines-one.png	(from https://shreethemes.in/doctris/layouts/admin/login.html)
22:46:11	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:10%20GMT	https://shreethemes.in/doctris/layouts/admin/assets/images/icon/bitcoin.svg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/assets/images/icon/bitcoin.svg	(from https://shreethemes.in/doctris/layouts/admin/ui-icons.html)
22:46:11	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:10%20GMT	https://shreethemes.in/doctris/layouts/admin/assets/images/icon/calendar.svg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/assets/images/icon/calendar.svg	(from https://shreethemes.in/doctris/layouts/admin/ui-icons.html)
22:46:11	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:46:10%20GMT	https://shreethemes.in/doctris/layouts/admin/assets/images/icon/location.svg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/assets/images/icon/location.svg	(from https://shreethemes.in/doctris/layouts/admin/ui-icons.html)
22:46:12	130928/130928	---M--	200	added ('OK')	image/jpeg	etag:%221ff70-5c7137e806361%22	https://shreethemes.in/doctris/layouts/assets/images/bg/03.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/bg/03.jpg	(from https://shreethemes.in/doctris/layouts/admin/comingsoon.html)
22:46:13	172797/172797	---M--	200	added ('OK')	image/jpeg	etag:%222a2fd-5c7137e806361%22	https://shreethemes.in/doctris/layouts/assets/images/bg/05.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/bg/05.jpg	(from https://shreethemes.in/doctris/layouts/admin/maintenance.html)
