date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:20:11	31895/31895	---M-Z	200	added ('OK')	text/html	etag:%227c97-5e8c941171eca-gzip%22	https://shreethemes.in/doctris/layouts/landing/privacy.html	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/landing/privacy.html	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:11	3213/3213	---M-Z	200	added ('OK')	text/html	etag:%22c8d-5e8c94116ff8a-gzip%22	https://shreethemes.in/doctris/layouts/landing/error.html	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/landing/error.html	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:11	35936/35936	---M-Z	200	added ('OK')	text/html	etag:%228c60-5e8c94116efea-gzip%22	https://shreethemes.in/doctris/layouts/landing/contact.html	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/landing/contact.html	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:12	10526/10526	---M--	200	added ('OK')	image/png	etag:%22291e-5c7137e80d0c3%22	https://shreethemes.in/doctris/layouts/assets/images/logo-icon.png	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/logo-icon.png	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:13	20902/20902	---M--	200	added ('OK')	image/jpeg	etag:%2251a6-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/doctors/03.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/doctors/03.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:13	124735/124735	---M--	200	added ('OK')	image/jpeg	etag:%221e73f-5c7137e8053c1%22	https://shreethemes.in/doctris/layouts/assets/images/bg/01.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/bg/01.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:14	26086/26086	---M--	200	added ('OK')	image/jpeg	etag:%2265e6-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/doctors/05.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/doctors/05.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:14	23844/23844	---M--	200	added ('OK')	image/jpeg	etag:%225d24-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/doctors/02.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/doctors/02.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:14	19657/19657	---M--	200	added ('OK')	image/jpeg	etag:%224cc9-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/doctors/04.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/doctors/04.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:14	19132/19132	---M--	200	added ('OK')	image/jpeg	etag:%224abc-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/doctors/06.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/doctors/06.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
00:20:14	31447/31447	---M--	200	added ('OK')	image/jpeg	etag:%227ad7-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/01.jpg	F:/LARAVEL%20PROJECT/Template/MEDICAL%20WEBSITE/Doctris%20Medical%20Website/shreethemes.in/doctris/layouts/assets/images/client/01.jpg	(from https://shreethemes.in/doctris/layouts/landing/index.html)
